"date","dir_lat","dir_lng","dist","dur","length","start"
"2017-04-12","0.36603659999994587","0.21318737500122362","0.41892052649591277","0.04861111111111111","449.355096252","13:42:42"
"2017-04-12","-0.5890205749999681","-0.3311918749991293","0.6684596823552518","0.03722222222222222","760.76452885","18:55:03"
"2017-04-27","1.0792958750000752","-0.2751953999997067","1.1055910129338034","0.06527777777777778","1154.10133598","18:38:05"
"2017-04-12","-0.02460282499997826","0.100192500000162","0.10067227818793749","0.008333333333333333","100.672278188","10:30:01"
"2017-03-06","0.015585500000003227","0.1869146749995288","0.18284389940885198","0.041666666666666664","182.843899409","09:44:38"
"2017-03-07","-0.016364775000013276","0.21908759999898317","0.2141642131999631","0.008333333333333333","214.1642132","09:36:38"
"2017-03-20","0.008460699999996102","0.15040007499996194","0.1468367828233398","0.008333333333333333","146.836782823","09:42:26"
"2017-03-23","-0.035846649999868994","0.17411230000021122","0.1734069136926718","0.05388888888888889","173.406913693","09:43:29"
"2017-03-24","-0.005232275000039222","0.12657652499999372","0.12348445922022262","0.03333333333333333","123.48445922","09:46:03"
"2017-03-27","-0.00022265000003112158","0.27007444999997965","0.26324334419548273","0.03111111111111111","263.243372118","09:46:16"
"2017-03-28","-0.011911774999984104","0.28031635000101573","0.2734823541127329","0.03666666666666667","273.482877199","09:27:54"
"2017-03-31","0.009685275000068395","0.06022682499981613","0.059487291440437295","0.03666666666666667","59.4872914404","09:33:56"
"2017-04-03","0.026161374999998356","0.25059257500012394","0.24563355284647972","0.027777777777777776","245.635531155","09:43:48"
"2017-04-04","0.021597049999854744","0.3177215500014981","0.3104275064959308","0.025","310.693454789","09:37:46"
"2017-04-07","-2.499468900000139","0.2658440999995861","2.4973430250435973","0.15166666666666667","2559.77853187","09:51:47"
"2017-04-12","-0.004675649999862541","0.1765614500003558","0.17215827464026137","0.008333333333333333","172.15827464","09:27:16"
"2017-04-13","-0.006122874999965955","0.3269615250003177","0.31874967556020667","0.011111111111111112","318.787305796","09:39:30"
"2017-04-14","-0.001892525000165657","0.1953753750003159","0.19044280036583175","0.025555555555555557","190.442800366","09:32:01"
"2017-04-19","-0.00923997500000615","0.3049191750005985","0.2973489865846551","0.03611111111111111","297.679486872","09:25:18"
"2017-04-03","0.02226499999994811","0.2785351500007668","0.27239009042902074","0.07333333333333333","460.407112018","13:37:11"
"2017-04-04","0.22743697500005133","-0.21151750000069355","0.3059261919394493","0.013888888888888888","305.926191939","09:13:09"
"2017-04-04","-0.21485724999997388","0.15206994999890996","0.25992367339571076","0.03194444444444444","260.060754734","10:32:08"
"2017-04-11","-0.40989864999994646","0.36859707500119365","0.5431481630238766","0.025555555555555557","543.801731742","12:43:41"
"2017-06-05","-0.2627269999999414","0.07904074999977624","0.2722173438286573","0.18416666666666667","867.061146173","12:38:43"
"2017-05-18","-0.8293712499998469","0.1809031250004683","0.8428444333202251","0.10166666666666667","952.227650297","17:23:39"
"2017-04-23","1.105123274999928","-0.011911774999984104","1.0982839552722432","0.03333333333333333","1098.51041321","07:53:20"
"2017-04-25","0.011800449999869667","0.10108309999949548","0.09922672744003322","0.035277777777777776","101.745360255","19:08:11"
"2017-04-26","-0.5871280500000001","0.03729387500076342","0.5845932872377481","0.029444444444444443","584.932526236","18:57:00"
"2017-04-27","-0.5748822999998705","0.035735324999952314","0.5723535891152511","0.024444444444444446","578.908043085","18:04:06"
"2017-04-28","2.107048275000164","-0.12824639999894175","2.0976199475687487","0.058333333333333334","2106.55926706","05:31:08"
"2017-04-28","-0.5974812749999642","0.04419602500073943","0.5953113979297404","0.009722222222222222","595.31139793","18:37:58"
"2017-04-29","2.037247499999998","-0.09262240000029039","2.0265387820253937","0.06277777777777778","2042.52954639","05:42:05"
"2017-05-01","-1.1102442250000506","0.03651460000114888","1.103885277691947","0.0675","1262.36193655","22:23:01"
"2017-05-02","-0.02682932500009172","-0.11032307499989713","0.11079539899321772","0.008611111111111111","110.795398993","12:34:54"
"2017-05-04","0.6309901000000008","-0.11132500000053157","0.6363706262817106","0.024444444444444446","637.113593883","23:18:14"
"2017-05-05","-1.4366491249999938","0.06879885000032218","1.4292523833740296","0.05527777777777778","1432.95413141","12:24:21"
"2017-05-06","0.6761880499999903","0.11811582500078864","0.6817580749352238","0.14972222222222223","1335.42604458","16:23:36"
"2017-05-06","0.05265672499994452","-0.023712225000249276","0.05720517365200983","0.01611111111111111","57.205173652","17:53:20"
"2017-05-07","-0.8966115499999512","0.0","0.8910126876514255","0.025555555555555557","891.215979984","01:11:24"
"2017-05-29","-1.2625368249999804","0.07725954999952726","1.256911337406935","0.03361111111111111","1257.73162143","00:51:40"
"2017-05-30","-1.4046988499999773","0.010130574999735131","1.3959622408059085","0.060833333333333336","1397.98129742","15:20:44"
"2017-05-30","0.7141498750000561","-0.0381844750000969","0.7106658372548257","0.030833333333333334","711.085014775","16:28:38"
"2017-05-31","0.599373799999932","-0.23188997499988276","0.6370803094038177","0.030555555555555555","637.080309404","16:16:10"
