"date","dir_lat","dir_lng","dist","dur","length","start"
"2017-03-10","-0.13848829999997783","-0.020372474999189195","0.13904890368045458","0.019166666666666665","139.166156625","22:00:05"
"2017-03-13","-0.005677575000101465","0.05087552499969555","0.04990785458789719","0.014722222222222222","49.9078545879","11:58:59"
"2017-03-14","-0.33041259999991024","-0.02549342500049825","0.32928883853452917","0.016944444444444446","330.360327524","17:50:28"
"2017-03-18","0.1577475250000002","-2.615135574999201","2.5538168599868167","0.12916666666666668","2582.95164284","08:51:38"
"2017-03-21","0.27051974999984413","2.2625693000002483","2.2216630488479554","0.10888888888888888","2313.10276604","14:17:57"
"2017-03-25","0.0551058750000891","-0.006790824998675049","0.055160430082325566","0.008611111111111111","55.1604300823","18:51:14"
"2017-03-27","0.09930190000003751","-1.625678974999324","1.587638813765421","0.0661111111111111","1593.37692143","13:14:20"
"2017-03-27","-0.18669202499989318","-0.03740519999890033","0.18907501153899778","0.010555555555555556","189.075011539","13:52:12"
"2017-03-28","0.2503699249998951","2.1590370499990263","2.119084140807355","0.12027777777777778","2267.06378016","13:08:34"
"2017-04-15","0.008794675000141661","-0.05866827500058704","0.05784834678562279","0.018333333333333333","101.746188117","17:33:33"
"2017-04-19","-0.1648723250000073","0.3770577750003987","0.40238895362365706","0.03361111111111111","510.651836837","20:04:32"
"2017-05-05","0.25760605000001663","0.1443885249993194","0.29213159923368415","0.009166666666666667","292.131599234","05:15:15"
"2017-05-08","-0.5932509249999661","0.028053900000361766","0.5901812155428714","0.07722222222222222","747.774101356","18:33:13"
"2017-05-22","0.11232692499997947","-0.019593200001156674","0.11324754405626403","0.015555555555555555","113.247544056","10:01:06"
"2017-05-22","-0.09607347500008064","0.017812000000907702","0.09703938756843904","0.0125","97.0393875684","14:48:51"
"2017-05-23","0.13782034999988446","0.060338149999535066","0.14905287023280667","0.03833333333333333","149.052870233","11:20:49"
"2017-05-23","-0.2944546249999268","0.9870074499997327","1.005564018288737","0.04722222222222222","1057.14032181","14:00:04"
"2017-05-23","0.06568175000008424","-0.5733237500000481","0.562624941723334","0.025833333333333333","564.092228435","16:08:11"
"2017-05-25","0.27107637500002085","-1.0404434500008737","1.0493030851891751","0.12194444444444444","1192.52351154","09:47:06"
"2017-05-25","-0.3362014999999284","0.9766542249989776","1.0088829197872065","0.06694444444444445","1242.10408753","11:00:34"
"2017-05-25","0.3272955000000678","-0.0034510750007790136","0.32526973129853515","0.004722222222222222","325.269731299","16:16:21"
"2017-06-08","0.015919475000148786","0.3329730749993782","0.32493054459983023","0.2286111111111111","328.605775863","16:34:42"
"2017-06-08","-0.018257300000178934","0.04764709999993642","0.04986012586130562","0.025","49.8601258613","18:39:47"
"2017-06-15","-0.13615047499994767","-0.12479532499974476","0.18193892524756716","0.12027777777777778","245.316564985","16:47:43"
"2017-06-20","-0.1922582749998802","-0.016921399999992204","0.19176859906739369","0.008611111111111111","191.768599067","21:07:50"
"2017-06-23","0.11767052500013313","0.11043439999961606","0.15893424124272676","0.008888888888888889","158.934241243","12:58:20"
"2017-06-23","-0.2084004000000601","-0.010241899999454063","0.20733990451937637","0.02","208.409792431","14:11:42"
"2017-04-27","0.004898300000091416","-1.070946499999798","1.0438504459720064","0.051111111111111114","1057.75265135","19:20:16"
